date,total load,irradiation
01/18 18:00:00,168.387501962688,0.0
01/18 19:00:00,155.07642139280702,0.0
01/18 20:00:00,162.835115395735,0.0
01/18 21:00:00,173.90328742534646,0.0
01/18 22:00:00,166.91513357149333,0.0
01/18 23:00:00,168.4480181967323,0.0
01/19 00:00:00,175.34381216541914,0.0
01/19 01:00:00,164.11356683554914,0.0
01/19 02:00:00,169.31063738262174,0.0
01/19 03:00:00,170.28323182633014,0.0
01/19 04:00:00,174.22237587382247,0.0
01/19 05:00:00,173.33678158012805,0.0
01/19 06:00:00,170.0761790567146,0.0
01/19 07:00:00,180.39109905058626,19.1
01/19 08:00:00,161.75605715500157,174.41
01/19 09:00:00,164.36368165375012,303.06
01/19 10:00:00,171.58927820126382,394.61
01/19 11:00:00,175.15736804132388,423.97
01/19 12:00:00,168.59334260186495,406.16
01/19 13:00:00,169.96435969592707,347.16
01/19 14:00:00,167.51368380458433,222.36
01/19 15:00:00,168.7864756046423,81.51
01/19 16:00:00,161.50790387051546,0.0
01/19 17:00:00,177.92899233457226,0.0
01/19 18:00:00,173.0387121659694,0.0
01/19 19:00:00,171.47870081989907,0.0
01/19 20:00:00,179.83482610289335,0.0
01/19 21:00:00,154.69345690607,0.0
01/19 22:00:00,162.17995198174225,0.0
01/19 23:00:00,177.968963866309,0.0
01/20 00:00:00,174.48082419205838,0.0
01/20 01:00:00,162.92957486994308,0.0
01/20 02:00:00,173.09879692533192,0.0
01/20 03:00:00,163.76684835353498,0.0
01/20 04:00:00,166.1820737597716,0.0
01/20 05:00:00,176.79750601106116,0.0
01/20 06:00:00,173.62862963490957,0.0
01/20 07:00:00,174.00971802048414,20.05
01/20 08:00:00,163.88117197994444,169.71
01/20 09:00:00,176.44528578125616,292.91
01/20 10:00:00,178.57375486101188,379.96
01/20 11:00:00,182.13387272941713,416.36
01/20 12:00:00,171.43874024814414,398.31
01/20 13:00:00,171.20713347937243,326.81
01/20 14:00:00,172.16245052870997,202.66
01/20 15:00:00,169.3855125542882,77.26
01/20 16:00:00,172.8669724314331,0.0
01/20 17:00:00,170.01952950639762,0.0
01/20 18:00:00,174.2952646916778,0.0
01/20 19:00:00,158.78614310290806,0.0
01/20 20:00:00,172.78232283365034,0.0
01/20 21:00:00,176.86736790857827,0.0
01/20 22:00:00,164.25266667349973,0.0
01/20 23:00:00,168.48372785458545,0.0
01/21 00:00:00,175.66794150862574,0.0
01/21 01:00:00,177.04756132893885,0.0
01/21 02:00:00,161.99224350901864,0.0
01/21 03:00:00,164.5785946466711,0.0
01/21 04:00:00,172.6411374895372,0.0
01/21 05:00:00,170.22181581099719,0.0
01/21 06:00:00,175.27051101606594,0.0
01/21 07:00:00,172.78787439543666,19.8
01/21 08:00:00,173.46257277572894,136.4
01/21 09:00:00,173.74844435490996,257.71
01/21 10:00:00,172.3010975605078,341.81
01/21 11:00:00,173.81443679164357,363.01
01/21 12:00:00,170.01048227413446,372.46
01/21 13:00:00,169.83248291328215,324.06
01/21 14:00:00,173.97217901565662,203.81
01/21 15:00:00,166.31881061646044,80.05
01/21 16:00:00,168.80369549922835,0.0
01/21 17:00:00,166.59873671713098,0.0
01/21 18:00:00,172.55142210291785,0.0
01/21 19:00:00,177.85208344199026,0.0
01/21 20:00:00,164.51266424432222,0.0
01/21 21:00:00,168.86806670515986,0.0
01/21 22:00:00,174.88407506009833,0.0
01/21 23:00:00,175.94919410111345,0.0
01/22 00:00:00,164.98274407809546,0.0
01/22 01:00:00,171.76286981526556,0.0
01/22 02:00:00,169.44248499720294,0.0
01/22 03:00:00,177.27461921294656,0.0
01/22 04:00:00,173.92114025601688,0.0
01/22 05:00:00,168.69689190006608,0.0
01/22 06:00:00,174.06283509653318,0.0
01/22 07:00:00,167.1018800435046,22.15
01/22 08:00:00,167.07656426413456,139.6
01/22 09:00:00,173.66207142797091,221.66
01/22 10:00:00,169.7204723234375,317.06
01/22 11:00:00,173.95828906054373,326.06
01/22 12:00:00,164.31041936283444,349.26
01/22 13:00:00,174.06658178025145,272.81
01/22 14:00:00,172.02885685039297,167.56
01/22 15:00:00,177.8487505249459,72.4
01/22 16:00:00,177.54255515700106,0.0
01/22 17:00:00,175.6957220789733,0.0
01/22 18:00:00,172.06230359418007,0.0
01/22 19:00:00,173.20746532104346,0.0
01/22 20:00:00,179.37133973523444,0.0
01/22 21:00:00,180.2278642407587,0.0
01/22 22:00:00,168.26923231292292,0.0
01/22 23:00:00,176.2471163094612,0.0
01/23 00:00:00,164.68031994778,0.0
01/23 01:00:00,179.87293703317965,0.0
01/23 02:00:00,160.5174504537836,0.0
01/23 03:00:00,175.7109734251928,0.0
01/23 04:00:00,166.33045488036805,0.0
01/23 05:00:00,177.8093267391714,0.0
01/23 06:00:00,170.76342673933613,0.0
01/23 07:00:00,173.8130676177045,14.25
01/23 08:00:00,173.6823446491121,34.15
01/23 09:00:00,173.73364072432514,62.5
01/23 10:00:00,183.78958795822678,101.8
01/23 11:00:00,160.20299965982235,142.2
01/23 12:00:00,171.6280601608198,190.5
01/23 13:00:00,168.77170494355738,134.95
01/23 14:00:00,174.42032726181063,68.95
01/23 15:00:00,177.87565131120954,22.4
01/23 16:00:00,174.27872461135462,0.0
01/23 17:00:00,160.36853499660128,0.0
